layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
0,ekman_basic_emotions,0.0,0.0,0.0,0.0,,0.0
0,plutchik_wheel,0.0,0.0,0.0,0.0,,0.0
0,go_emotions,0.0,0.0,0.0,0.0,0.0,0.0
1,ekman_basic_emotions,-0.009448610814896822,0.01644401082759202,-0.002544489734765604,-0.006689305110668873,,0.8316759487915266
1,plutchik_wheel,0.0077474776035513435,0.013947623096059751,0.002070298807166342,0.009185215726460215,,0.8316759487915266
1,go_emotions,0.010770926438406292,0.012878664879546524,0.0005400949061931666,0.01553188930835394,0.016822899851200147,0.8316759487915266
2,ekman_basic_emotions,-0.004351930514756127,0.016263671567336213,-0.0008642104562903729,-0.0026538120945113607,,0.9321496699802574
2,plutchik_wheel,0.014697534736115197,0.01805057254529606,-0.0010863551132148045,0.01469306928476876,,0.9321496699802574
2,go_emotions,0.020158340631683393,0.009460352379722226,0.00046324910824284193,0.02123039918503189,0.022010362866231876,0.9321496699802574
3,ekman_basic_emotions,-0.009256054590314889,0.014195721337647689,-0.0001812617348640303,-0.009650527142979128,,0.9793044507387085
3,plutchik_wheel,0.009550783125376354,0.017538402136566517,0.00044383605425921444,0.00834302435658076,,0.9793044507387085
3,go_emotions,0.021612576814650543,0.012764553300649652,0.0008067286467484867,0.01953292706888898,0.026783576277582287,0.9793044507387085
4,ekman_basic_emotions,-0.00971413851675498,0.01734323503854118,0.0005274735192975738,-0.007621258072650869,,0.9958904497863799
4,plutchik_wheel,0.004322014982286348,0.014821827703204617,0.0018602737140649159,0.004700098748602587,,0.9958904497863799
4,go_emotions,0.031003674801986056,0.011082402561538673,-0.0009714364067623829,0.030107994383683594,0.03195409555558874,0.9958904497863799
5,ekman_basic_emotions,-0.009571740158414239,0.018951799719530902,-0.001244182048774891,-0.009108859470613979,,0.9986834596998543
5,plutchik_wheel,0.01096245074540465,0.01647893270655591,-0.0038993898456542884,0.010224396676147171,,0.9986834596998543
5,go_emotions,0.032459387754383714,0.013351228395401515,-0.00167274025910255,0.02882847682945526,0.03264118997230849,0.9986834596998543
6,ekman_basic_emotions,0.003953548089938147,0.017435176638262554,0.0041626185018033765,0.002186943622354533,,0.9994292688143502
6,plutchik_wheel,0.030039366774446134,0.014307030486147405,0.004291564897301847,0.027239280027948495,,0.9994292688143502
6,go_emotions,0.053174410036539416,0.01598569287055445,0.002316631910570072,0.04344872138800226,0.04700906975190087,0.9994292688143502
7,ekman_basic_emotions,0.013731626922388081,0.013363763463368974,0.00019225863484353836,0.011750833315684314,,0.9995579536016682
7,plutchik_wheel,0.03472877859348758,0.012562732868451443,0.00010782666112500485,0.032527804675363606,,0.9995579536016682
7,go_emotions,0.0575880324599126,0.01162063524870756,-0.002022670167650221,0.04893891130540295,0.049781700509374,0.9995579536016682
8,ekman_basic_emotions,0.02105619142051797,0.018021432941204125,0.0024859145053790217,0.019676262795608947,,0.9997962100567515
8,plutchik_wheel,0.04601803871231466,0.019753062277444465,0.0012989648920781916,0.04392814101280483,,0.9997962100567515
8,go_emotions,0.06362514128602617,0.011527993439090915,-0.0015287421738847365,0.054649497588258544,0.0511687080037849,0.9997962100567515
9,ekman_basic_emotions,0.014387369332061924,0.014616165925929955,-0.0026341564927822164,0.013078843318903754,,0.9997972672020774
9,plutchik_wheel,0.04044028153057817,0.018209150818090037,-0.002360899570425169,0.03812109147149494,,0.9997972672020774
9,go_emotions,0.0613816871569465,0.0121625211093639,0.0014243221993806522,0.052808586905051406,0.05261192828754733,0.9997972672020774
10,ekman_basic_emotions,0.00638348593634398,0.019373834454852936,-0.0020766781634896903,0.0064607862874269326,,0.9999106227161687
10,plutchik_wheel,0.0396754778782505,0.016368947068825128,-0.0015980635346829932,0.03833869671809609,,0.9999106227161687
10,go_emotions,0.06574398142319121,0.012209674937263283,-0.0003348318884010038,0.05784517834490844,0.057718308377307376,0.9999106227161687
11,ekman_basic_emotions,0.030161620668586048,0.016345734984133078,-0.0019360146841363606,0.029205489502299297,,0.9999243901659165
11,plutchik_wheel,0.05007907958768912,0.01752802046970987,-7.42899839565489e-05,0.04855704122351252,,0.9999243901659165
11,go_emotions,0.07781876634238752,0.012399651533828304,0.0014263203460940601,0.0677697470956227,0.06405718675236285,0.9999243901659165
12,ekman_basic_emotions,0.04971848320118313,0.019317166214376787,0.0036786218646285658,0.04867155364888557,,0.999928439623056
12,plutchik_wheel,0.06341623644051823,0.018359140846835327,-0.001504818347929094,0.062253618777603895,,0.999928439623056
12,go_emotions,0.08833049813082929,0.011488015399901744,-0.0018619684311418983,0.07886585508568301,0.06895560189076862,0.999928439623056
13,ekman_basic_emotions,0.06405884224496856,0.016076633177351998,0.0013568354947635613,0.06172041122334148,,0.9999527305481338
13,plutchik_wheel,0.07057838794139246,0.01851487532681992,-0.0012828614173804357,0.06859714511786723,,0.9999527305481338
13,go_emotions,0.09199051068903527,0.012061864068432826,-7.857559882508851e-05,0.08077457940186349,0.06817079046279573,0.9999527305481338
14,ekman_basic_emotions,0.06204455255946285,0.017474968543022485,0.002006543113881136,0.05838593451048529,,0.9999693497901179
14,plutchik_wheel,0.05803212902714835,0.01565513761075762,0.0016756994134190578,0.05565709259236461,,0.9999693497901179
14,go_emotions,0.08864151486182807,0.012167499865481997,-0.0006877951334270644,0.07523059677151472,0.06581240317037937,0.9999693497901179
15,ekman_basic_emotions,0.0818443107951232,0.018691586885689473,-0.0012741622531402593,0.07853516778289502,,0.999972298358431
15,plutchik_wheel,0.0691731713965016,0.018041748825398753,0.0028653509995087067,0.06742401603473676,,0.999972298358431
15,go_emotions,0.09804768178291051,0.014409094416005854,0.0003220796820869846,0.08525824831266217,0.06949568407001915,0.999972298358431
16,ekman_basic_emotions,0.07680169536355796,0.019087303050976275,0.00046607744784219444,0.07391112447956463,,0.9999780720002986
16,plutchik_wheel,0.067267069222166,0.017749442089746686,-0.004515673579758523,0.0652440399639176,,0.9999780720002986
16,go_emotions,0.09880782778743455,0.012724351210350211,0.00132761473260715,0.08539038662921185,0.07367795545014974,0.9999780720002986
17,ekman_basic_emotions,0.09584815595278401,0.01715726872002749,-0.0012389506296112097,0.09168787348539909,,0.9999830923156735
17,plutchik_wheel,0.08093305051273816,0.016087215004988373,-0.0013585862208962617,0.07858935307790393,,0.9999830923156735
17,go_emotions,0.10809257651112207,0.014857598029065808,-0.0022806065542529085,0.0937020903272646,0.07585020119149617,0.9999830923156735
18,ekman_basic_emotions,0.09771635299765219,0.020848325609274104,-0.0018758189786241375,0.09405622223455422,,0.999983263506289
18,plutchik_wheel,0.08104654479227691,0.018344362391955003,0.0018666521408631984,0.07921365981595369,,0.999983263506289
18,go_emotions,0.11131004372296488,0.012019957826403667,-0.0014518009466372727,0.09722277127021965,0.07775195358197182,0.999983263506289
19,ekman_basic_emotions,0.10170492960090559,0.018058904497764983,-0.003833442639100309,0.09739433903915069,,0.9999862219793353
19,plutchik_wheel,0.09726676241358179,0.018969612114251397,-0.000652865495774421,0.09451719315522114,,0.9999862219793353
19,go_emotions,0.1264322955115281,0.012699790403336821,-0.0008185523279536622,0.10958854863207831,0.09002640417140881,0.9999862219793353
20,ekman_basic_emotions,0.1052363855121469,0.02118537036937714,0.0006213045515941773,0.10120496546472545,,0.999987759643326
20,plutchik_wheel,0.09368514887309821,0.017429155428603064,9.041671878291675e-05,0.09130836015568429,,0.999987759643326
20,go_emotions,0.12653548607056075,0.01193839480652108,0.0026499508613317276,0.1105602426337678,0.08800370566865125,0.999987759643326
21,ekman_basic_emotions,0.11114386677497107,0.019069895846366376,-0.0004979805474946805,0.10701135294002909,,0.9999883845759164
21,plutchik_wheel,0.10333526531626257,0.022427043443795112,0.0015464459165029163,0.10055659459655691,,0.9999883845759164
21,go_emotions,0.13336642463668327,0.015257446607450374,-0.0009106261461996621,0.11567323240522011,0.0944001562170154,0.9999883845759164
22,ekman_basic_emotions,0.11253129997537414,0.019357908043953105,-0.0037354028358193175,0.10795598002804313,,0.9999880138576654
22,plutchik_wheel,0.09940317932442527,0.018207125280232852,-0.0032952577319970804,0.09652041507452884,,0.9999880138576654
22,go_emotions,0.13006496680418164,0.010859266425424688,3.027061439995331e-05,0.11230158499536065,0.09114902281784065,0.9999880138576654
23,ekman_basic_emotions,0.13390530115751,0.01709643457871122,0.0012819938923604578,0.1279817645636815,,0.9999910040703497
23,plutchik_wheel,0.10948846353031792,0.01832956469754633,-0.0004533697433599286,0.10621829635762532,,0.9999910040703497
23,go_emotions,0.13707355507206193,0.01473354094616158,-0.000434870387466408,0.11851256496407042,0.09170797577607596,0.9999910040703497
24,ekman_basic_emotions,0.09546754668770996,0.01987274991261111,0.00028769701912760576,0.09181781327633756,,0.9999924917703461
24,plutchik_wheel,0.09477167301227199,0.01748290984756111,-0.001347307420344054,0.09208807202562957,,0.9999924917703461
24,go_emotions,0.12890688866721933,0.016051979429699735,0.00038659499854798066,0.11188312899387476,0.09263939720844067,0.9999924917703461
25,ekman_basic_emotions,0.11916857895049977,0.02395561484823759,-0.0011495878523142898,0.11458246517367965,,0.9999907251875533
25,plutchik_wheel,0.10091755733817792,0.0169653452874851,-0.000814066305906937,0.09833991768231916,,0.9999907251875533
25,go_emotions,0.13284559793600342,0.0129014166014591,-0.003184610257565318,0.11569752209755048,0.09245647592344193,0.9999907251875533
26,ekman_basic_emotions,0.1064964011048332,0.017784505798209716,-0.000742365777999624,0.10229213679425433,,0.9999915613568646
26,plutchik_wheel,0.0966302220727281,0.02004086232634415,-0.0036675546417486216,0.09384289567311162,,0.9999915613568646
26,go_emotions,0.12890524937188716,0.012401606504545753,-0.0012214957234449294,0.11205206767257295,0.09326189254677494,0.9999915613568646
27,ekman_basic_emotions,0.09859868317210883,0.01981843181267002,0.002555635872210903,0.09486695373106603,,0.9999916195504011
27,plutchik_wheel,0.08125887198878383,0.016790169018266375,0.0023599476886694403,0.0789371194050346,,0.9999916195504011
27,go_emotions,0.11701514478996619,0.012242500422013807,0.0009978314745150367,0.10167648625095438,0.08466660599723339,0.9999916195504011
28,ekman_basic_emotions,0.09714244954770251,0.018067501886355225,0.00011488440968015369,0.0939689915175234,,0.9999921833245989
28,plutchik_wheel,0.07969442760057062,0.017841245872187893,0.0021865771581816157,0.07804485635878051,,0.9999921833245989
28,go_emotions,0.10295998489319354,0.01326732889954589,0.0009758268556796843,0.09114198201570131,0.07324220623398835,0.9999921833245989
29,ekman_basic_emotions,0.081265891602004,0.0214845076146159,-0.0011493906745991516,0.07960448743335051,,0.9999946125914314
29,plutchik_wheel,0.07435085975041127,0.01596535880482158,0.003063624071440466,0.0732767475779892,,0.9999946125914314
29,go_emotions,0.09295346153975097,0.014192787509822165,-7.466497792832944e-05,0.08322974373361375,0.0681158627168383,0.9999946125914314
30,ekman_basic_emotions,0.07421230090105127,0.02105405239897921,-0.0010573446071790898,0.07285921183325628,,0.9999944454657513
30,plutchik_wheel,0.07655378679930763,0.021668964811549882,0.00024125555633309044,0.07532689504262519,,0.9999944454657513
30,go_emotions,0.10364394411665215,0.01403034098872593,0.0007459584989666028,0.09249030955006038,0.07766069879037414,0.9999944454657513
31,ekman_basic_emotions,0.05666157221983039,0.019514055297314748,0.00029413001312037586,0.055866806976623516,,0.9999964308404324
31,plutchik_wheel,0.05861470453722,0.01770255271538964,0.002143836009643905,0.05800071004290992,,0.9999964308404324
31,go_emotions,0.07022019998296077,0.013181351017023873,-0.0006922581461534889,0.06452739467184448,0.05400075662596567,0.9999964308404324
